PeakID (cmd=annotatePeaks.pl 4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_merged.narrowPeak hg19 -ann /data_b/tools/homer2/data/genomes/hg19/annotations/custom/utr5plus_exons_utr3_introns_intergenic_sorted_table.file -annStats 4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_merged_annStats.tsv)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4861	chr6	30712273	30712324	+	142	NA	5' UTR (NM_003897, exon 1 of 2)	promoter-TSS (NM_003897)	29	NM_003897	8870	Hs.76095	NM_003897	ENSG00000137331	IER3	DIF-2|DIF2|GLY96|IEX-1|IEX-1L|IEX1|PRG1	immediate early response 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2645a	chr17	41382062	41382259	+	142	NA	Intergenic--13835	ERV3-16A3_I-int|LTR|ERVL	-1098	NR_047479	100874261	Hs.546898	NR_047479		LINC00854	TMEM106A-AS1	long intergenic non-protein coding RNA 854	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4378	chr5	1326749	1326839	+	142	NA	intron (NM_030782, intron 9 of 16)	intron (NM_030782, intron 9 of 16)	-17302	NR_039662	100616235		NR_039662	ENSG00000263670	MIR4457	mir-4457	microRNA 4457	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5138	chr6	13214290	13214348	+	141	NA	intron (NM_030948, intron 8 of 14)	U1|snRNA|snRNA	81499	NM_001242698	100130357	Hs.657498	NM_001242698		LOC100130357	-	uncharacterized LOC100130357	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4767	chr5	21459622	21459685	+	141	NA	non-coding (NR_027027, exon 1 of 6)	promoter-TSS (NR_027027)	64	NR_027026	728411	Hs.88181	NM_207331	ENSG00000183666	GUSBP1	-	glucuronidase, beta pseudogene 1	pseudo
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_699	chr10	27482362	27482418	+	141	NA	Intergenic--8672	U2|snRNA|snRNA	38637	NM_001172303	84930	Hs.276905	NM_032844	ENSG00000120539	MASTL	GREATWALL|GW|GWL|MAST-L|THC2|hGWL	microtubule associated serine/threonine kinase-like	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2093b	chr15	63334946	63335138	+	141	NA	5' UTR (NM_000366, exon 1 of 10)	exon (NM_000366, exon 1 of 10)	204	NM_001018005	7168	Hs.133892	NM_000366	ENSG00000140416	TPM1	C15orf13|CMD1Y|CMH3|HEL-S-265|HTM-alpha|LVNC9|TMSA	tropomyosin 1 (alpha)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3713b	chr22	36684762	36684984	+	141	NA	exon (NM_002473, exon 33 of 41)	exon (NM_002473, exon 33 of 41)	-1920	NR_106877	102465491		NR_106877	ENSG00000278420	MIR6819	hsa-mir-6819	microRNA 6819	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3313	chr2	150444183	150444286	+	141	NA	5' UTR (NM_015702, exon 1 of 8)	promoter-TSS (NM_015702)	96	NM_015702	27249	Hs.5324	NM_015702	ENSG00000168288	MMADHC	C2orf25|CL25022|cblD	methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4797	chr5	34938987	34939079	+	141	NA	exon (NM_001012339, exon 6 of 12)	exon (NM_001012339, exon 6 of 12)	9335	NM_194283	134218	Hs.131887	NM_194283	ENSG00000168724	DNAJC21	DNAJA5|GS3|JJJ1	DnaJ (Hsp40) homolog, subfamily C, member 21	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2904	chr19	19249214	19249287	+	141	NA	5' UTR (NM_001256766, exon 1 of 10)	promoter-TSS (NM_001256766)	60	NM_017814	54929	Hs.631629	NM_017814	ENSG00000064545	TMEM161A	AROS-29	transmembrane protein 161A	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5925	chr8	42196013	42196063	+	141	NA	5' UTR (NM_002690, exon 1 of 14)	promoter-TSS (NM_002690)	65	NM_002690	5423	Hs.654484	NM_002690	ENSG00000070501	POLB	-	polymerase (DNA directed), beta	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3707	chr22	32808172	32808231	+	141	NA	5' UTR (NM_014306, exon 1 of 12)	promoter-TSS (NM_014306)	73	NM_014306	51493	Hs.474643	NM_014306	ENSG00000100220	RTCB	C22orf28|DJ149A16.6|FAAP|HSPC117	RNA 2',3'-cyclic phosphate and 5'-OH ligase	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2309	chr16	87874009	87874063	+	141	NA	exon (NM_003486, exon 4 of 10)	exon (NM_003486, exon 4 of 10)	-5770	NR_106833	102465464		NR_106833	ENSG00000278598	MIR6775	hsa-mir-6775	microRNA 6775	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5596	chr8	82434604	82434657	+	141	NA	Intergenic--7519	CpG	8920	NM_001105281	646486	Hs.586370	NM_001105281	ENSG00000197416	FABP12	-	fatty acid binding protein 12	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4085	chr3	182892725	182892795	+	141	NA	Intergenic--3676	U3|snRNA|snRNA	-12093	NM_014398	27074	Hs.518448	NM_014398	ENSG00000078081	LAMP3	CD208|DC LAMP|DC-LAMP|DCLAMP|LAMP|LAMP-3|TSC403	lysosomal-associated membrane protein 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2979	chr19	47291771	47291850	+	141	NA	5' UTR (NM_005628, exon 1 of 8)	promoter-TSS (NM_005628)	32	NM_005628	6510	Hs.631582	NM_005628	ENSG00000105281	SLC1A5	AAAT|ASCT2|ATBO|M7V1|M7VS1|R16|RDRC	solute carrier family 1 (neutral amino acid transporter), member 5	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3269	chr2	121832910	121832968	+	141	NA	Intergenic--2336	Intergenic	209839	NM_014553	29842	Hs.156471	NM_014553	ENSG00000115112	TFCP2L1	CRTR1|LBP-9|LBP9	transcription factor CP2-like 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5893	chr9	86595072	86595127	+	141	NA	5' UTR (NM_031263, exon 1 of 17)	promoter-TSS (NM_031263)	85	NM_031263	3190	Hs.522257	NM_002140	ENSG00000165119	HNRNPK	AUKS|CSBP|HNRPK|TUNP	heterogeneous nuclear ribonucleoprotein K	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1076	chr11	64052070	64052137	+	141	NA	5' UTR (NM_032989, exon 1 of 4)	promoter-TSS (NM_032989)	73	NM_032989	572	Hs.370254	NM_004322	ENSG00000002330	BAD	BBC2|BCL2L8	BCL2-associated agonist of cell death	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1483	chr12	110939855	110939914	+	141	NA	5' UTR (NM_016226, exon 1 of 4)	promoter-TSS (NR_104101)	61	NM_057180	51699	Hs.600114	NM_016226	ENSG00000111237	VPS29	DC15|DC7|PEP11	VPS29 retromer complex component	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4504	chr4	13338829	13338887	+	141	NA	Intergenic--3906	GA-rich|Low_complexity|Low_complexity	147131	NM_001159601	9364	Hs.656060	NM_004249	ENSG00000157869	RAB28	CORD18	RAB28, member RAS oncogene family	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2711	chr17	57725613	57725695	+	141	NA	exon (NM_004859, exon 4 of 32)	exon (NM_004859, exon 4 of 32)	28604	NM_004859	1213	Hs.491351	NM_004859	ENSG00000141367	CLTC	CHC|CHC17|CLH-17|CLTCL2|Hc	clathrin, heavy chain (Hc)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3480	chr2	85822870	85822925	+	141	NA	5' UTR (NM_016494, exon 1 of 5)	promoter-TSS (NM_016494)	60	NM_016494	51255	Hs.356187	NM_016494		RNF181	HSPC238	ring finger protein 181	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4068	chr22	29664246	29664352	+	141	NA	5' UTR (NM_005243, exon 1 of 17)	promoter-TSS (NM_012265)	301	NM_013986	2130	Hs.374477	NM_005243	ENSG00000182944	EWSR1	EWS|EWS-FLI1|bK984G1.4	EWS RNA binding protein 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2441	chr17	22020698	22020778	+	141	NA	Intergenic--13584	Intergenic	-1699	NM_001190452	100462977	Hs.740185	NM_001190452	ENSG00000256618	MTRNR2L1	HN1	MT-RNR2-like 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3039	chr2	1696821	1696885	+	141	NA	exon (NM_012293, exon 2 of 23)	exon (NM_012293, exon 2 of 23)	51466	NM_012293	7837	Hs.332197	NM_012293	ENSG00000130508	PXDN	COPOA|D2S448|D2S448E|MG50|PRG2|PXN|VPO	peroxidasin	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4089	chr3	185655723	185655805	+	141	NA	5' UTR (NM_004593, exon 1 of 9)	5' UTR (NM_004593, exon 1 of 9)	160	NM_004593	6434	Hs.533122	NM_004593		TRA2B	Htra2-beta|PPP1R156|SFRS10|SRFS10|TRA2-BETA|TRAN2B	transformer 2 beta homolog (Drosophila)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_992	chr11	46867747	46867817	+	141	NA	5' UTR (NM_014756, exon 1 of 43)	promoter-TSS (NM_014756)	77	NM_014756	9793	Hs.201253	NM_014756	ENSG00000175216	CKAP5	CHTOG|MSPS|TOG|TOGp|ch-TOG	cytoskeleton associated protein 5	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2690	chr18	10857120	10857190	+	141	NA	exon (NM_022068, exon 6 of 52)	exon (NM_022068, exon 6 of 52)	-97508	NR_106846	102466735		NR_106846	ENSG00000274838	MIR6788	hsa-mir-6788	microRNA 6788	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4864	chr6	31239798	31239866	+	140	NA	5' UTR (NM_002117, exon 1 of 8)	promoter-TSS (NM_002117)	81	NM_001243042	3107	Hs.77961	NM_002117	ENSG00000204525	HLA-C	D6S204|HLA-JY3|HLC-C|PSORS1	major histocompatibility complex, class I, C	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2345	chr17	1553942	1554009	+	140	NA	3' UTR (NM_006445, exon 43 of 43)	promoter-TSS (NM_031430)	-583	NM_031430	83547	Hs.534497	NM_031430	ENSG00000167705	RILP	PP10141	Rab interacting lysosomal protein	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2850	chr19	11306357	11306431	+	140	NA	5' UTR (NM_001136191, exon 2 of 13)	5' UTR (NM_001136191, exon 2 of 13)	-1128	NM_015493	25959	Hs.284208	NM_015493	ENSG00000197256	KANK2	ANKRD25|MXRA3|PPKWH|SIP	KN motif and ankyrin repeat domains 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3565	chr20	48741351	48741405	+	140	NA	non-coding (NR_027889, exon 7 of 7)	non-coding (NR_027889, exon 7 of 7)	-8882	NM_199144	7335	Hs.420529	NM_021988	ENSG00000244687	UBE2V1	CIR1|CROC-1|CROC1|UBE2V|UEV-1|UEV1|UEV1A	ubiquitin conjugating enzyme E2 variant 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3649	chr21	40555248	40555340	+	140	NA	5' UTR (NM_203433, exon 1 of 6)	exon (NM_203433, exon 1 of 6)	146	NM_001261824	8624	Hs.473838	NM_003720	ENSG00000183527	PSMG1	C21LRP|DSCR2|LRPC21|PAC-1|PAC1	proteasome (prosome, macropain) assembly chaperone 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5323	chr7	92331038	92331128	+	140	NA	intron (NM_001145306, intron 4 of 7)	U6|snRNA|snRNA	-111375	NR_109929	257415	Hs.18564	NM_152789	ENSG00000234545	FAM133B	-	family with sequence similarity 133, member B	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2419	chr16	81040820	81040903	+	140	NA	5' UTR (NM_001270474, exon 1 of 10)	promoter-TSS (NM_020188)	-359	NM_020188	56942	Hs.55028	NM_020188		CMC2	2310061C15Rik|C16orf61|DC13	C-x(9)-C motif containing 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5852	chr9	35103077	35103147	+	140	NA	5' UTR (NM_001287033, exon 1 of 9)	promoter-TSS (NM_001287033)	80	NM_001287033	30968	Hs.3439	NM_013442	ENSG00000165283	STOML2	HSPC108|SLP-2	stomatin (EPB72)-like 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2490	chr17	7214708	7214770	+	140	NA	exon (NM_001143762, exon 4 of 6)	exon (NM_001143762, exon 4 of 6)	3045	NM_001143762	1984	Hs.534314	NM_001970	ENSG00000132507	EIF5A	EIF-5A|EIF5A1|eIF5AI	eukaryotic translation initiation factor 5A	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4315	chr3	111578663	111578743	+	140	NA	5' UTR (NM_001134439, exon 1 of 18)	5' UTR (NM_001134439, exon 1 of 18)	135	NM_001134439	90102	Hs.603252	NM_145753	ENSG00000144824	PHLDB2	LL5b|LL5beta	pleckstrin homology-like domain, family B, member 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4668	chr4	166248842	166248921	+	139	NA	5' UTR (NM_006745, exon 1 of 6)	promoter-TSS (NM_006745)	63	NM_001017369	6307	Hs.105269	NM_006745	ENSG00000052802	MSMO1	DESP4|ERG25|SC4MOL	methylsterol monooxygenase 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_6112	chrX	53617322	53617391	+	139	NA	intron (NM_031407, intron 35 of 83)	intron (NM_031407, intron 35 of 83)	-33121	NR_029484	406889		NR_029484	ENSG00000208012	MIRLET7F2	LET7F2|MIRNLET7F2|let-7f-2	microRNA let-7f-2	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5678	chr7	99746532	99746668	+	139	NA	5' UTR (NM_001008395, exon 1 of 4)	promoter-TSS (NM_001008395)	70	NM_001008395	389541	Hs.406520	NM_001008395	ENSG00000188186	LAMTOR4	C7orf59	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3669	chr21	46276106	46276205	+	139	NA	non-coding (NR_104597, exon 3 of 5)	non-coding (NR_104597, exon 3 of 5)	17663	NM_001286822	754	Hs.474010	NM_004339	ENSG00000183255	PTTG1IP	C21orf1|C21orf3|PBF	pituitary tumor-transforming 1 interacting protein	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1037	chr11	61560376	61560452	+	139	NA	5' UTR (NM_004111, exon 1 of 2)	promoter-TSS (NM_014206)	305	NM_004111	2237	Hs.409065	NM_004111	ENSG00000168496	FEN1	FEN-1|MF1|RAD2	flap structure-specific endonuclease 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2634	chr17	40761704	40761781	+	139	NA	5' UTR (NM_001070, exon 1 of 11)	promoter-TSS (NM_178126)	-297	NR_026697	162427	Hs.632262	NM_178126	ENSG00000141699	FAM134C	-	family with sequence similarity 134, member C	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1373	chr12	53715290	53715390	+	139	NA	5' UTR (NM_001173466, exon 1 of 15)	promoter-TSS (NM_001173466)	72	NM_001173466	8086	Hs.369144	NM_015665	ENSG00000094914	AAAS	AAA|AAASb|ADRACALA|ADRACALIN|ALADIN|GL003	achalasia, adrenocortical insufficiency, alacrimia	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1097b	chr11	65623393	65623551	+	139	NA	exon (NM_005507, exon 2 of 4)	exon (NM_005507, exon 2 of 4)	2332	NM_005507	1072	Hs.170622	NM_005507	ENSG00000172757	CFL1	CFL|HEL-S-15|cofilin	cofilin 1 (non-muscle)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2385	chr17	7155241	7155292	+	139	NA	Intergenic	promoter-TSS (NM_203415)	-7	NM_015343	23399	Hs.513913	NM_015343	ENSG00000175826	CTDNEP1	DULLARD|HSA011916|NET56	CTD nuclear envelope phosphatase 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5966	chr9	127623656	127623722	+	139	NA	intron (NM_007209, intron 2 of 3)	CpG	551	NM_007209	11224	Hs.182825	NM_007209	ENSG00000136942	RPL35	L35	ribosomal protein L35	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4351	chr3	128598439	128598503	+	139	NA	5' UTR (NM_014049, exon 1 of 18)	non-coding (NR_033426, exon 1 of 18)	138	NM_014049	28976	Hs.567482	NM_014049	ENSG00000177646	ACAD9	NPD002	acyl-CoA dehydrogenase family, member 9	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5556	chr8	57906362	57906430	+	139	NA	5' UTR (NM_017813, exon 1 of 5)	promoter-TSS (NM_017813)	34	NM_017813	54928	Hs.438689	NM_017813	ENSG00000104331	IMPAD1	GPAPP|IMP 3|IMP-3|IMPA3	inositol monophosphatase domain containing 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4865	chr5	74633044	74633151	+	139	NA	5' UTR (NM_001130996, exon 1 of 19)	5' UTR (NM_001130996, exon 1 of 19)	104	NM_001130996	3156	Hs.628096	NM_000859	ENSG00000113161	HMGCR	LDLCQ3	3-hydroxy-3-methylglutaryl-CoA reductase	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5346	chr7	99056757	99056857	+	139	NA	exon (NM_004889, exon 3 of 4)	exon (NM_004889, exon 3 of 4)	7017	NM_004889	9551	Hs.521056	NM_004889	ENSG00000241468	ATP5J2	ATP5JL	ATP synthase, H+ transporting, mitochondrial Fo complex subunit F2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3234	chr19	50154409	50154478	+	139	NA	exon (NM_021228, exon 7 of 11)	exon (NM_021228, exon 7 of 11)	9061	NM_021228	58506	Hs.103521	NM_021228	ENSG00000126461	SCAF1	SRA1	SR-related CTD-associated factor 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3285	chr2	133012885	133012942	+	138	NA	intron (NR_027020, intron 1 of 4)	SSU-rRNA_Hsa|rRNA|rRNA	1740	NR_031608	100313824		NR_031608	ENSG00000221288	MIR663B	MIRN663B|mir-663b	microRNA 663b	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3599	chr21	9968538	9968592	+	138	NA	non-coding (NR_038329, exon 1 of 3)	promoter-TSS (NR_038329)	29	NR_038327	100132288	Hs.487562	NM_174948	ENSG00000188681	TEKT4P2	MAFIPL|TEKT4P	tektin 4 pseudogene 2	pseudo
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1023	chr11	58379141	58379200	+	138	NA	exon (NM_001197051, exon 6 of 11)	exon (NM_001197051, exon 6 of 11)	-10976	NM_000614	1270	Hs.524920	NM_000614	ENSG00000242689	CNTF	HCNTF	ciliary neurotrophic factor	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5566	chr8	63951294	63951420	+	138	NA	5' UTR (NM_003878, exon 1 of 9)	5' UTR (NM_003878, exon 1 of 9)	253	NM_003878	8836	Hs.78619	NM_003878	ENSG00000137563	GGH	GH	gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1755	chr13	98628930	98629031	+	138	NA	exon (NM_002271, exon 4 of 29)	exon (NM_002271, exon 4 of 29)	23051	NM_002271	3843	Hs.712598	NM_002271	ENSG00000065150	IPO5	IMB3|KPNB3|Pse1|RANBP5|imp5	importin 5	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2810	chr19	4670295	4670353	+	138	NA	5' UTR (NM_019107, exon 1 of 6)	promoter-TSS (NM_019107)	91	NM_019107	56005	Hs.465645	NM_019107	ENSG00000074842	MYDGF	C19orf10|EUROIMAGE1875335|IL25|IL27|IL27w|R33729_1|SF20	myeloid-derived growth factor	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4617	chr5	133561680	133561766	+	138	NA	5' UTR (NM_002715, exon 1 of 7)	TTS (NR_037434)	227	NM_002715	5515	Hs.105818	NM_002715		PPP2CA	PP2Ac|PP2CA|PP2Calpha|RP-C	protein phosphatase 2, catalytic subunit, alpha isozyme	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3332	chr2	27274119	27274176	+	138	NA	Intergenic	promoter-TSS (NM_021831)	-344	NM_001035507	60509	Hs.138207	NM_021831	ENSG00000084693	AGBL5	CCP5	ATP/GTP binding protein-like 5	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5692	chr7	100465018	100465072	+	138	NA	5' UTR (NM_003302, exon 1 of 9)	promoter-TSS (NM_003302)	95	NM_003302	7205	Hs.534360	NM_003302	ENSG00000087077	TRIP6	OIP-1|OIP1|TRIP-6|TRIP6i2|ZRP-1	thyroid hormone receptor interactor 6	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2373b	chr17	4849039	4849221	+	138	NA	3' UTR (NM_005022, exon 3 of 3)	TTS (NM_015528)	3251	NM_005022	5216	Hs.494691	NM_005022	ENSG00000108518	PFN1	ALS18	profilin 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5733	chr7	116199200	116199319	+	138	NA	exon (NM_001172897, exon 3 of 3)	exon (NM_001172897, exon 3 of 3)	32847	NM_001172897	857	Hs.74034	NM_001753	ENSG00000105974	CAV1	BSCL3|CGL3|LCCNS|MSTP085|PPH3|VIP21	caveolin 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2092a	chr16	2012344	2012468	+	138	NA	non-coding (NR_002327, exon 1 of 1)	promoter-TSS (NR_002327)	61	NR_002327	574042	Hs.679928	NR_002327	ENSG00000206811	SNORA10	ACA10	small nucleolar RNA, H/ACA box 10	snoRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3520	chr20	33680548	33680607	+	138	NA	5' UTR (NM_015638, exon 1 of 19)	promoter-TSS (NM_015638)	41	NM_199368	26133	Hs.168073	NM_015638	ENSG00000100991	TRPC4AP	C20orf188|PPP1R158|TRRP4AP|TRUSS	transient receptor potential cation channel, subfamily C, member 4 associated protein	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_695	chr10	29698492	29698555	+	138	NA	non-coding (NR_110926, exon 1 of 3)	promoter-TSS (NR_110926)	60	NR_110925	102724316	Hs.499209	NR_003930		SVIL-AS1	-	SVIL antisense RNA 1	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5030	chr6	108279266	108279334	+	138	NA	5' UTR (NM_007214, exon 1 of 21)	5' UTR (NM_007214, exon 1 of 21)	182	NM_007214	11231	Hs.26904	NM_007214	ENSG00000025796	SEC63	DNAJC23|ERdj2|PRO2507|SEC63L	SEC63 homolog, protein translocation regulator	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3163	chr19	41257101	41257335	+	138	NA	5' UTR (NM_004596, exon 1 of 6)	5' UTR (NM_004596, exon 1 of 6)	459	NM_004596	6626	Hs.466775	NM_004596	ENSG00000077312	SNRPA	Mud1|U1-A|U1A	small nuclear ribonucleoprotein polypeptide A	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_6583	chrX	150565678	150565782	+	138	NA	5' UTR (NM_001017980, exon 1 of 3)	promoter-TSS (NM_001017980)	73	NM_001017980	203547	Hs.58633	NM_001017980	ENSG00000160131	VMA21	MEAX|XMEA	VMA21 vacuolar H+-ATPase homolog (S. cerevisiae)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1708	chr14	34420231	34420282	+	138	NA	5' UTR (NM_022073, exon 1 of 5)	promoter-TSS (NM_022073)	28	NM_022073	112399	Hs.135507	NM_022073	ENSG00000129521	EGLN3	HIFP4H3|HIFPH3|PHD3	egl-9 family hypoxia-inducible factor 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_18	chr1	1770597	1770662	+	138	NA	5' UTR (NM_002074, exon 2 of 12)	5' UTR (NM_002074, exon 2 of 12)	51927	NM_002074	2782	Hs.430425	NM_002074	ENSG00000078369	GNB1	-	guanine nucleotide binding protein (G protein), beta polypeptide 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_118	chr1	32479472	32479546	+	138	NA	5' UTR (NM_006559, exon 1 of 9)	non-coding (NR_073499, exon 1 of 11)	214	NM_001271878	10657	Hs.445893	NM_006559	ENSG00000121774	KHDRBS1	Sam68|p62|p68	KH domain containing, RNA binding, signal transduction associated 1	protein-coding
